#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000003_P:52386-53894     -            503 1049599at2759        -            340   1.5e-61  201.6   3.9   1   2   9.2e-49   2.5e-48  158.1   1.3     1   130     5   145     5   171 0.88 -
ctg000003_P:52386-53894     -            503 1049599at2759        -            340   1.5e-61  201.6   3.9   2   2   6.2e-14   1.7e-13   43.6   0.1   210   300   312   411   255   455 0.81 -
ctg000007_P:202469-203254   -            262 1049599at2759        -            340   5.5e-22   71.5   2.7   1   4   0.00035   0.00097   11.5   0.0   232   265     4    37     1    50 0.84 -
ctg000007_P:202469-203254   -            262 1049599at2759        -            340   5.5e-22   71.5   2.7   2   4   1.4e-05   3.9e-05   16.1   0.1   198   260    65   133    54   138 0.76 -
ctg000007_P:202469-203254   -            262 1049599at2759        -            340   5.5e-22   71.5   2.7   3   4   1.3e-08   3.5e-08   26.1   0.1   198   265   107   180    95   182 0.80 -
ctg000007_P:202469-203254   -            262 1049599at2759        -            340   5.5e-22   71.5   2.7   4   4   1.5e-11   4.2e-11   35.7   0.0   198   292   149   262   146   262 0.77 -
ctg000012_P:112251-113750   -            500 1049599at2759        -            340   6.5e-18   58.1   2.8   1   5   0.00086    0.0024   10.3   0.0   198   261    57   124    46   137 0.84 -
ctg000012_P:112251-113750   -            500 1049599at2759        -            340   6.5e-18   58.1   2.8   2   5    0.0025     0.007    8.7   0.1   230   275   144   189   127   199 0.85 -
ctg000012_P:112251-113750   -            500 1049599at2759        -            340   6.5e-18   58.1   2.8   3   5    0.0012    0.0032    9.8   0.0   234   280   262   307   244   318 0.81 -
ctg000012_P:112251-113750   -            500 1049599at2759        -            340   6.5e-18   58.1   2.8   4   5   1.7e-07   4.6e-07   22.5   0.2   198   292   304   417   302   429 0.77 -
ctg000012_P:112251-113750   -            500 1049599at2759        -            340   6.5e-18   58.1   2.8   5   5    0.0091     0.025    6.9   0.1   198   284   389   492   387   500 0.63 -
ctg000012_P:93603-94577     -            325 1049599at2759        -            340   1.8e-16   53.4   0.6   1   3   3.4e-05   9.2e-05   14.9   0.0   235   264     7    36     2    41 0.91 -
ctg000012_P:93603-94577     -            325 1049599at2759        -            340   1.8e-16   53.4   0.6   2   3   0.00093    0.0026   10.1   0.1   210   270    68   133    53   138 0.76 -
ctg000012_P:93603-94577     -            325 1049599at2759        -            340   1.8e-16   53.4   0.6   3   3   5.2e-08   1.4e-07   24.1   0.0   156   268   187   298   158   300 0.75 -
ctg000000_P:197727-198449   -            241 1049599at2759        -            340   2.1e-15   49.9   0.3   1   4   1.9e-06   5.3e-06   19.0   0.0   199   265     1    73     1    79 0.84 -
ctg000000_P:197727-198449   -            241 1049599at2759        -            340   2.1e-15   49.9   0.3   2   4   7.2e-06     2e-05   17.1   0.0   199   262    43   112    40   120 0.82 -
ctg000000_P:197727-198449   -            241 1049599at2759        -            340   2.1e-15   49.9   0.3   3   4      0.03     0.083    5.2   0.0   235   264   157   186   150   192 0.81 -
ctg000000_P:197727-198449   -            241 1049599at2759        -            340   2.1e-15   49.9   0.3   4   4    0.0011    0.0031    9.9   0.0   197   232   199   234   190   238 0.83 -
ctg000005_P:54978-101370    -            311 1049599at2759        -            340   2.5e-15   49.6   0.1   1   3      0.43       1.2    1.4   0.0   199   268    25   102     5   106 0.58 -
ctg000005_P:54978-101370    -            311 1049599at2759        -            340   2.5e-15   49.6   0.1   2   3   4.6e-13   1.3e-12   40.7   0.0   199   336   115   264   112   268 0.73 -
ctg000005_P:54978-101370    -            311 1049599at2759        -            340   2.5e-15   49.6   0.1   3   3   5.1e-05   0.00014   14.3   0.0   233   270   197   235   188   310 0.86 -
ctg000012_P:74303-75013     -            237 1049599at2759        -            340   5.3e-15   48.6   0.0   1   4   1.5e-05   4.1e-05   16.0   0.0   236   265     5    34     2    39 0.90 -
ctg000012_P:74303-75013     -            237 1049599at2759        -            340   5.3e-15   48.6   0.0   2   4   2.4e-06   6.5e-06   18.7   0.0   199   263    46   116    42   121 0.84 -
ctg000012_P:74303-75013     -            237 1049599at2759        -            340   5.3e-15   48.6   0.0   3   4     0.015     0.041    6.2   0.0   234   266   136   168   123   172 0.83 -
ctg000012_P:74303-75013     -            237 1049599at2759        -            340   5.3e-15   48.6   0.0   4   4      0.19      0.52    2.6   0.0   199   231   191   223   182   234 0.85 -
ctg000008_P:156621-157304   -            228 1049599at2759        -            340   8.5e-13   41.3   0.9   1   3   0.00056    0.0015   10.9   0.0   235   264     6    35     3    40 0.88 -
ctg000008_P:156621-157304   -            228 1049599at2759        -            340   8.5e-13   41.3   0.9   2   3     5e-06   1.4e-05   17.6   0.0   197   265    45   120    36   129 0.86 -
ctg000008_P:156621-157304   -            228 1049599at2759        -            340   8.5e-13   41.3   0.9   3   3    0.0012    0.0034    9.7   0.5   199   265   138   211   122   215 0.73 -
ctg000008_P:735777-736661   -            295 1049599at2759        -            340     5e-12   38.8   2.0   1   4   0.00035   0.00095   11.6   0.7   199   285    14   115     3   130 0.68 -
ctg000008_P:735777-736661   -            295 1049599at2759        -            340     5e-12   38.8   2.0   2   4   0.00012   0.00034   13.0   0.0   210   270   109   175   101   183 0.72 -
ctg000008_P:735777-736661   -            295 1049599at2759        -            340     5e-12   38.8   2.0   3   4     0.048      0.13    4.5   0.0   207   271   191   263   179   268 0.72 -
